model,track,stem,SDR,SI-SDR,PQ,CE,CU,inference_time_sec
BS_RoFormer,track_041,vocals,8.2890,8.3915,6.195679664611816,3.416555881500244,5.511041164398193,3.800696736027021
BS_RoFormer,track_041,drums,11.1665,12.0482,7.925340175628662,5.907613277435303,7.708596229553223,3.800696736027021
BS_RoFormer,track_041,bass,6.1080,5.5822,6.765519618988037,4.049109935760498,6.570189476013184,3.800696736027021
BS_RoFormer,track_041,other,3.8336,1.3087,7.451844692230225,6.794776439666748,7.415920734405518,3.800696736027021
BS_RoFormer,track_042,vocals,7.5859,7.3051,7.130316734313965,5.402088165283203,6.100369453430176,3.992683981952723
BS_RoFormer,track_042,drums,11.2968,11.3421,8.025659561157227,6.549633026123047,8.019673347473145,3.992683981952723
BS_RoFormer,track_042,bass,7.5943,6.9426,5.7282867431640625,4.597065448760986,6.035274982452393,3.992683981952723
BS_RoFormer,track_042,other,5.4296,3.9140,6.9870524406433105,6.954925060272217,7.054340839385986,3.992683981952723
BS_RoFormer,track_043,vocals,12.1428,12.0461,7.440086841583252,5.979292392730713,6.897980690002441,4.983696755953133
BS_RoFormer,track_043,drums,11.0422,11.0752,7.338788032531738,5.087248802185059,7.520404815673828,4.983696755953133
BS_RoFormer,track_043,bass,8.7793,8.2883,6.532421588897705,5.65592098236084,6.58326530456543,4.983696755953133
BS_RoFormer,track_043,other,8.0670,7.3976,8.0828218460083,7.5257697105407715,7.9260358810424805,4.983696755953133
BS_RoFormer,track_044,vocals,14.3723,15.0523,7.6628289222717285,5.141634464263916,6.875673770904541,3.9817735760007054
BS_RoFormer,track_044,drums,14.6784,14.8358,7.325716972351074,4.3269219398498535,7.144393444061279,3.9817735760007054
BS_RoFormer,track_044,bass,11.8685,11.9757,6.913194179534912,4.829770088195801,6.83537483215332,3.9817735760007054
BS_RoFormer,track_044,other,8.2553,5.7804,7.42877197265625,6.513079643249512,7.3530144691467285,3.9817735760007054
BS_RoFormer,track_045,vocals,14.9058,15.0534,7.645008563995361,6.504323959350586,7.145772933959961,5.255327455990482
BS_RoFormer,track_045,drums,10.0965,9.8984,7.397073268890381,5.097278118133545,7.436112403869629,5.255327455990482
BS_RoFormer,track_045,bass,9.9430,9.7620,6.0550031661987305,5.195876121520996,6.13468599319458,5.255327455990482
BS_RoFormer,track_045,other,8.2122,7.8203,7.561091423034668,6.286435127258301,7.550724983215332,5.255327455990482
BS_RoFormer,track_046,vocals,6.2544,5.6000,6.204916000366211,3.0888309478759766,5.36322021484375,4.074746479047462
BS_RoFormer,track_046,drums,6.3485,5.5085,7.074038028717041,6.142708778381348,7.741661548614502,4.074746479047462
BS_RoFormer,track_046,bass,3.7150,1.6575,6.690517902374268,3.3975565433502197,6.5050272941589355,4.074746479047462
